date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:00	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ffopjznju54qri4axh8xy7vvxzgjch	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ie8ff.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:02	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=funtbxbj4g04wamqs3fndxrzer2efj	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i65af.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:03	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=4m3z5gzvt5njci04k9gc5go3mauwwb	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i706c.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:08	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=1jsba1r22tp59tfp8ter0se1nil7w1	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ia323.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:09	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=30i6vnd02coalbydu04tiup54pxljp	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i8c39.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:09	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=u9mknjt3ebr7de0xzld3k1l0xfv9e0	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i99f6.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:11	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=vx48yvvie1l3cot268hddjtlflqut3	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i480f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:13	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=nfthiw8xlo6amy0p7e7yic643qmxiu	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i3391.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:14	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=vlmbv85zw147n0u6wjtl35qn6vnpfy	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i42fe.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:15	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=97s02ko3quy1lsgzkpeqcno9qvrut4	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i726e.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:15	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=hjt5xxs0fyualdyeysp2x24dqo6epb	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i31d9.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:16	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=03h7klqsmzstumvr21zlfbuwg4joqt	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ifb1a.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:17	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=9hrg6i397s0x0x83oha42g29xfx7sl	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ib424.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:19	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=gxf39d4u6hra156faurl0hst86mgzv	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i288c.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:20	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=b7p0sb5vcanpncdxdr2npdild27xat	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-iee0c.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:22	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=gnznihvseko0qfsuksavk38itdn7lf	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i9646.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:23	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=osaka8xdjx4hz3l5rpi26f31on1jlm	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i95d5.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:24	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=xme5knnqw6462spkkznq80237gozpc	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ib32b.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:25	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=940prq764lhlvf8zudef2z0rezy7a2	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i87f8.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:37	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=f6tp1xivhijq5sjot32ojnx4jes7yx	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i56fd.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:37	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=nhajfhq5fi4d5u9v7erqmbutgmwft0	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ic0fe.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:38	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=z1zwfdtenkzn1o6jpiwalclf9y2fvw	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ia429.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:38	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=3mf04eeebm6zt1uz467uyvtajcuaa9	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i2947.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:39	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=v3u3xu5m226es4i88hxvvuklh3x48e	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i1705.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:48	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ynozta5xjnulqbj3efeq70qgt8ldpb	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i3f6c.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:48	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=5w8dqqer9387tqygt2mjmmfyzm69ix	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i94cb.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:49	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=i3obamsnbna8i58pofht0l4nfihw50	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ib578.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:49	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=dqfjmfj7v1f95380cj5zs921ruvi1z	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ifdfd.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:51	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=r5bslz210hqm18r991i9j7td8wpmlr	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ic992.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:57	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=7epenme34m1cy943ua4w4e2b86tif7	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-icdac.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:57	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=rzuitlia1sf116szwkhn9oyjmlewpd	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ia124.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:57	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=w3cbd8amxcxt4pm04x77i0io44e541	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i5f22.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:58:59	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=2tcu8b510gghhh52sejshlm2y4dxjh	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i0f3b.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:01	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=3stz1l4t276m6v9n0d6wyfxqz9blx8	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i21ae.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:02	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=o7331j9b6s1pxxsebhx60bq8p8drjc	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i46da.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:02	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=5o33q8an4jy88ycdm6547esmtpphs7	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i1972.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:05	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=bxi0kdkqiubsq9sfwzxtkspycvb2xd	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-if0ef.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:07	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=la9kulbwjjoie6nmg1x9dg1jg3dbwz	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i5dd9.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:07	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=7hqejv2z3p15k71kdvfy0s6mfeh8e8	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i359a.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:07	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ftpvj33pds8g3p63f1ocje1m2wsgzt	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i6059.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:08	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=48hpyhvaxm0eik4rskynmj8rz8itdf	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-icdc7.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:10	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=54opwibcmxwbj5qdmmqd8ajnxxj67a	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-icd52.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:11	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=2oq4wa514reolmdifuu45y0rb2p40l	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-id00e.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:12	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=cpc3v00u8p92f08v2qzgi2jrcfomfw	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i678f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:13	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ejv3zecot8ipgycb9w8p7q9dpdqsa2	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i0a19.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:14	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=k01dh0u94feyn1eid6jekyir5h4jw9	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-iae17.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:15	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=tt3oa7pl09ltnv7m6rvyy6551xbjub	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i8a0f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:16	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ty1xbuic373cpmmxw4f7jnhmpgjb91	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i5a5b.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:22	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=5bpf0mjo0cxns03lwv32dp8qtr46ic	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-iae4f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:25	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=xix710wr5va98cahlov6m5ojdryqvf	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ib951.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:30	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=kz1tgrjubjsih4m5alv00kr0nzpngz	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i06b1.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:31	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=yk9pgxvgpxebonp22i3j2ji4mv79mr	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ida3b.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:32	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=pk7dytwzb72qkyas5817hn9nfsjrw8	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i1c1f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:33	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=pcacpa53xykncp2avvx0odrtj8lwox	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-id840.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:34	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=7rk9juzihbzsq6m2vf5ckhfayc7kw4	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i8adc.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:38	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=ogfa8znhd43vmjfldt6wdligzzv9ep	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i4b00.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:39	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=49aycgh7r82lt3kc4j4w2z8o0qa4nr	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-iaa58.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:40	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=kk8s5eck3fgs33ulxyenfgwh7v2nro	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ia0ef.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:40	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=azuji9t9nurrbxd9883qdf86wug7z1	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-ifb6c.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:40	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=utnjah7mh8hmowxhp4gslt23hz9c68	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i00d0.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:41	335922/335922	---M-Z	200	added ('OK')	text/html	etag:W/%220f16d20bca75888d602c8e50be1fad21%22	https://www.chanellemoreau.com/film-diaries-i?itemId=1fxb4kp0jazq9qoltxzslx1ij6jugs	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/film-diaries-i818f.html	(from https://www.chanellemoreau.com/film-diaries-i)
22:59:42	267268/267268	---M--	200	added ('OK')	image/jpeg	etag:CPiSrYTS5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255863005-T7AHF00865UBNGE91DZ4/ke17ZwdGBToddI8pDm48kG9hQFEl88UR8mBUSCfRlOF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmNFveLtSPA03JKuAUT-dZq-V6s0uTLxi9VYK9sengwoZP3K90UCTtcWVSom8NwVZM/sketch-web.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255863005-T7AHF00865UBNGE91DZ4/ke17ZwdGBToddI8pDm48kG9hQFEl88UR8mBUSCfRlOF7gQa/sketch-web.jpg	(from https://www.chanellemoreau.com/2020)
22:59:43	254824/254824	---M--	200	added ('OK')	image/jpeg	etag:CPq68PbO5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255029006-PEDPD8CPGWKUV9DMWHSF/ke17ZwdGBToddI8pDm48kGW_eYMfkcNdvIuTy8foAf97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmHy9fWX2TbgcwCD5LYAWJ6YofRgRXgqtM0mNn-kM6pdGexHIylBHZaQJVnNKp5lSz/Charcoal-004.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255029006-PEDPD8CPGWKUV9DMWHSF/ke17ZwdGBToddI8pDm48kGW_eYMfkcNdvIuTy8foAf97gQa/Charcoal-004.jpg	(from https://www.chanellemoreau.com/2019)
22:59:43	528689/528689	---M--	200	added ('OK')	image/jpeg	etag:CJWrwcHO5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591254916794-6ELTM4NEVDRBLKTSZHH9/ke17ZwdGBToddI8pDm48kPXmOoWqCEgvf9AOA2BzP1N7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmgbBA9KfxWpJIziZzus6eiMpCzU6pfQyZxPV8LH77aTknX-4qInbGeXarO0v7oegb/IThinkWereLost-ScanCropWEB.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591254916794-6ELTM4NEVDRBLKTSZHH9/ke17ZwdGBToddI8pDm48kPXmOoWqCEgvf9AOA2BzP1N7gQa/IThinkWereLost-ScanCropWEB.jpg	(from https://www.chanellemoreau.com/2019)
22:59:43	159545/159545	---M--	200	added ('OK')	image/jpeg	etag:CMvp0oXP5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255059851-XFSS39JRVPK9ZPDF0P75/ke17ZwdGBToddI8pDm48kGW_eYMfkcNdvIuTy8foAf97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmHy9fWX2TbgcwCD5LYAWJ6YofRgRXgqtM0mNn-kM6pdGexHIylBHZaQJVnNKp5lSz/Charcoal-001.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591255059851-XFSS39JRVPK9ZPDF0P75/ke17ZwdGBToddI8pDm48kGW_eYMfkcNdvIuTy8foAf97gQa/Charcoal-001.jpg	(from https://www.chanellemoreau.com/2019)
22:59:43	205190/205190	---M--	200	added ('OK')	image/jpeg	etag:CLiL1crO5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591254936128-V0MEHAU1FNANR5Q8UYPE/ke17ZwdGBToddI8pDm48kDuRg15wH-_jz5GVvSlOsSIUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8GRo6ASst2s6pLvNAu_PZdJA-hHPFKvWHM3688Ee3tjIrscSrHohAgkn4EUGJudRa9aV2YgR8gzRjuIYDiRJDjA/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591254936128-V0MEHAU1FNANR5Q8UYPE/ke17ZwdGBToddI8pDm48kDuRg15wH-_jz5GVvSlOsSIUqsx/image-asset.jpg	(from https://www.chanellemoreau.com/2019)
